,time,datetime,month,year,longitude,latitude,precipitation,PET,polygon_id
140,1346457600000,2012-09-01,9,2012,-56.81844172055973,-0.6737364630896411,95.39974001795053,178.67499828338623,4
2516,1346457600000,2012-09-01,9,2012,-56.36928407849997,0.22457882102988036,77.18606501817703,197.25000286102295,4
2252,1346457600000,2012-09-01,9,2012,-56.81844172055973,0.22457882102988036,87.93778097629547,196.9821432658604,4
3308,1346457600000,2012-09-01,9,2012,-56.81844172055973,0.6737364630896411,75.0606814622879,207.58928775787354,4
1988,1346457600000,2012-09-01,9,2012,-55.47096879438045,-0.22457882102988036,83.52577763795853,217.82499980926514,4
3572,1346457600000,2012-09-01,9,2012,-56.36928407849997,0.6737364630896411,57.3543077148497,214.2857142857143,4
669,1349049600000,2012-10-01,10,2012,-55.920126436440206,-0.6737364630896411,63.84657049924135,217.88750076293945,4
1461,1349049600000,2012-10-01,10,2012,-56.36928407849997,-0.22457882102988036,49.09863078594208,211.31666666666666,4
1989,1349049600000,2012-10-01,10,2012,-55.47096879438045,-0.22457882102988036,44.74172964133322,234.6902199620786,4
3045,1349049600000,2012-10-01,10,2012,-55.47096879438045,0.22457882102988036,39.55363476276398,246.5510897843734,4
2253,1349049600000,2012-10-01,10,2012,-56.81844172055973,0.22457882102988036,37.035880042240024,203.82499843485215,4
3309,1349049600000,2012-10-01,10,2012,-56.81844172055973,0.6737364630896411,30.900673128664497,217.1085007095337,4
405,1349049600000,2012-10-01,10,2012,-56.36928407849997,-0.6737364630896411,62.17048432677984,199.6536707317128,4
1197,1349049600000,2012-10-01,10,2012,-56.81844172055973,-0.22457882102988036,45.16326528787613,186.18532647257268,4
2517,1349049600000,2012-10-01,10,2012,-56.36928407849997,0.22457882102988036,30.13423280417919,226.93549503326417,4
2781,1349049600000,2012-10-01,10,2012,-55.920126436440206,0.22457882102988036,29.006557285785675,243.31477568366313,4
933,1349049600000,2012-10-01,10,2012,-55.47096879438045,-0.6737364630896411,51.379863858222954,224.18749809265137,4
4101,1349049600000,2012-10-01,10,2012,-55.47096879438045,0.6737364630896411,29.498601019382477,248.8760793727377,4
141,1349049600000,2012-10-01,10,2012,-56.81844172055973,-0.6737364630896411,56.091123946011066,174.44239541758662,4
1725,1349049600000,2012-10-01,10,2012,-55.920126436440206,-0.22457882102988036,45.79372211918235,234.46850189208985,4
3837,1349049600000,2012-10-01,10,2012,-55.920126436440206,0.6737364630896411,25.43017326295376,243.78916982014974,4
3573,1349049600000,2012-10-01,10,2012,-56.36928407849997,0.6737364630896411,21.582683958113194,232.85649692535398,4
1198,1351728000000,2012-11-01,11,2012,-56.81844172055973,-0.22457882102988036,39.06997584551573,178.06250095367432,4
1726,1351728000000,2012-11-01,11,2012,-55.920126436440206,-0.22457882102988036,33.57872109860182,207.68750286102295,4
3838,1351728000000,2012-11-01,11,2012,-55.920126436440206,0.6737364630896411,40.10261291265488,237.00000286102295,4
2254,1351728000000,2012-11-01,11,2012,-56.81844172055973,0.22457882102988036,41.403389140963554,186.0749969482422,4
3574,1351728000000,2012-11-01,11,2012,-56.36928407849997,0.6737364630896411,41.5548512339592,213.4076089444368,4
3310,1351728000000,2012-11-01,11,2012,-56.81844172055973,0.6737364630896411,50.47755775228143,206.10325813293457,4
934,1351728000000,2012-11-01,11,2012,-55.47096879438045,-0.6737364630896411,41.343457493931055,199.7771756545357,4
2782,1351728000000,2012-11-01,11,2012,-55.920126436440206,0.22457882102988036,36.93219858407974,216.88043552896252,4
3046,1351728000000,2012-11-01,11,2012,-55.47096879438045,0.22457882102988036,34.039239317178726,210.22159207950938,4
670,1351728000000,2012-11-01,11,2012,-55.920126436440206,-0.6737364630896411,37.742036040872335,195.225004196167,4
1990,1351728000000,2012-11-01,11,2012,-55.47096879438045,-0.22457882102988036,35.82634857296944,211.82500076293942,4
4102,1351728000000,2012-11-01,11,2012,-55.47096879438045,0.6737364630896411,39.01913459599018,215.25000286102298,4
142,1351728000000,2012-11-01,11,2012,-56.81844172055973,-0.6737364630896411,41.58577615022659,174.97826161591905,4
2518,1351728000000,2012-11-01,11,2012,-56.36928407849997,0.22457882102988036,37.96956064552069,206.07064744700557,4
1462,1351728000000,2012-11-01,11,2012,-56.36928407849997,-0.22457882102988036,34.13852769136429,189.83152099277663,4
406,1351728000000,2012-11-01,11,2012,-56.36928407849997,-0.6737364630896411,33.42957581952214,179.44999647140503,4
3311,1354320000000,2012-12-01,12,2012,-56.81844172055973,0.6737364630896411,87.99697241187096,189.9454534704035,4
2783,1354320000000,2012-12-01,12,2012,-55.920126436440206,0.22457882102988036,88.4127998650074,196.62205499761245,4
1991,1354320000000,2012-12-01,12,2012,-55.47096879438045,-0.22457882102988036,112.63296217471361,174.18899692535402,4
1727,1354320000000,2012-12-01,12,2012,-55.920126436440206,-0.22457882102988036,113.0590223968029,160.5250005722046,4
3575,1354320000000,2012-12-01,12,2012,-56.36928407849997,0.6737364630896411,74.21747602522373,199.36875295639038,4
143,1354320000000,2012-12-01,12,2012,-56.81844172055973,-0.6737364630896411,204.51237323880196,150.99583530426025,4
935,1354320000000,2012-12-01,12,2012,-55.47096879438045,-0.6737364630896411,170.36698676645756,179.21875,4
671,1354320000000,2012-12-01,12,2012,-55.920126436440206,-0.6737364630896411,171.0664790123701,168.8320649603139,4
2519,1354320000000,2012-12-01,12,2012,-56.36928407849997,0.22457882102988036,100.76087480038404,194.63570921761652,4
1199,1354320000000,2012-12-01,12,2012,-56.81844172055973,-0.22457882102988036,188.50104001164436,156.27500295639044,4
4103,1354320000000,2012-12-01,12,2012,-55.47096879438045,0.6737364630896411,64.5612561404705,204.40625000000003,4
3047,1354320000000,2012-12-01,12,2012,-55.47096879438045,0.22457882102988036,68.91272786259651,230.2180525991652,4
3839,1354320000000,2012-12-01,12,2012,-55.920126436440206,0.6737364630896411,76.56150281429291,197.81874704360962,4
2255,1354320000000,2012-12-01,12,2012,-56.81844172055973,0.22457882102988036,131.49907504022121,175.15000295639038,4
407,1354320000000,2012-12-01,12,2012,-56.36928407849997,-0.6737364630896411,191.896901383996,163.60249881744386,4
1463,1354320000000,2012-12-01,12,2012,-56.36928407849997,-0.22457882102988036,118.14588881283998,204.81527974870468,4
1464,1356998400000,2013-01-01,1,2013,-56.36928407849997,-0.22457882102988036,187.32581578195095,116.0950008869171,4
3576,1356998400000,2013-01-01,1,2013,-56.36928407849997,0.6737364630896411,84.41412058472633,132.91249704360962,4
1992,1356998400000,2013-01-01,1,2013,-55.47096879438045,-0.22457882102988036,147.30800652503967,118.76875221729279,4
3312,1356998400000,2013-01-01,1,2013,-56.81844172055973,0.6737364630896411,125.54341924190521,120.90000295639038,4
1728,1356998400000,2013-01-01,1,2013,-55.920126436440206,-0.22457882102988036,161.85529470443726,143.9562485218048,4
144,1356998400000,2013-01-01,1,2013,-56.81844172055973,-0.6737364630896411,203.59166383743286,127.09999704360962,4
672,1356998400000,2013-01-01,1,2013,-55.920126436440206,-0.6737364630896411,236.72713339328766,195.6875,4
2784,1356998400000,2013-01-01,1,2013,-55.920126436440206,0.22457882102988036,113.17345172166824,118.57500147819519,4
3577,1359676800000,2013-02-01,2,2013,-56.36928407849997,0.6737364630896411,235.90815144777298,110.25,4
145,1359676800000,2013-02-01,2,2013,-56.81844172055973,-0.6737364630896411,370.0508646965027,107.10000133514404,4
1465,1359676800000,2013-02-01,2,2013,-56.36928407849997,-0.22457882102988036,284.53793302178383,109.89999866485596,4
4105,1359676800000,2013-02-01,2,2013,-55.47096879438045,0.6737364630896411,200.99491097033024,143.84999465942383,4
1993,1359676800000,2013-02-01,2,2013,-55.47096879438045,-0.22457882102988036,224.1375899463892,151.99545600197533,4
3049,1359676800000,2013-02-01,2,2013,-55.47096879438045,0.22457882102988036,209.47399801015857,111.64999866485596,4
2257,1359676800000,2013-02-01,2,2013,-56.81844172055973,0.22457882102988036,293.28924518823624,115.15000534057617,4
3842,1362096000000,2013-03-01,3,2013,-55.920126436440206,0.6737364630896411,376.08238911628723,159.65000295639038,4
2258,1362096000000,2013-03-01,3,2013,-56.81844172055973,0.22457882102988036,328.3606556430459,127.48750591278076,4
3578,1362096000000,2013-03-01,3,2013,-56.36928407849997,0.6737364630896411,427.25161695480347,111.59999704360962,4
1994,1362096000000,2013-03-01,3,2013,-55.47096879438045,-0.22457882102988036,373.59475377202034,107.02750275929769,4
1202,1362096000000,2013-03-01,3,2013,-56.81844172055973,-0.22457882102988036,314.63540378957987,147.63749408721924,4
4106,1362096000000,2013-03-01,3,2013,-55.47096879438045,0.6737364630896411,321.9708671271801,159.26249408721924,4
938,1362096000000,2013-03-01,3,2013,-55.47096879438045,-0.6737364630896411,392.9203872680664,181.34999704360962,4
1466,1362096000000,2013-03-01,3,2013,-56.36928407849997,-0.22457882102988036,504.7208728790283,168.87250118255614,4
410,1362096000000,2013-03-01,3,2013,-56.36928407849997,-0.6737364630896411,550.2866014391184,167.01249408721924,4
411,1364774400000,2013-04-01,4,2013,-56.36928407849997,-0.6737364630896411,322.51534444093704,161.6249942779541,4
3051,1364774400000,2013-04-01,4,2013,-55.47096879438045,0.22457882102988036,358.24027632176876,148.87500286102295,4
1203,1364774400000,2013-04-01,4,2013,-56.81844172055973,-0.22457882102988036,284.07883337140083,142.8749942779541,4
1467,1364774400000,2013-04-01,4,2013,-56.36928407849997,-0.22457882102988036,316.1026557981968,172.1250057220459,4
1995,1364774400000,2013-04-01,4,2013,-55.47096879438045,-0.22457882102988036,348.4384855926037,155.7857200077602,4
675,1364774400000,2013-04-01,4,2013,-55.920126436440206,-0.6737364630896411,326.30002154409885,115.49999713897705,4
3843,1364774400000,2013-04-01,4,2013,-55.920126436440206,0.6737364630896411,320.3077940940857,154.50000286102295,4
4107,1364774400000,2013-04-01,4,2013,-55.47096879438045,0.6737364630896411,330.00209768116474,146.25,4
939,1364774400000,2013-04-01,4,2013,-55.47096879438045,-0.6737364630896411,341.81017941236496,175.49999713897705,4
2788,1367366400000,2013-05-01,5,2013,-55.920126436440206,0.22457882102988036,381.0875818133354,161.21684808316436,4
676,1367366400000,2013-05-01,5,2013,-55.920126436440206,-0.6737364630896411,308.860204949975,162.3625029563904,4
3316,1367366400000,2013-05-01,5,2013,-56.81844172055973,0.6737364630896411,537.3347218632698,141.82499408721924,4
1732,1367366400000,2013-05-01,5,2013,-55.920126436440206,-0.22457882102988036,373.58813723921776,156.97119770879328,4
1204,1367366400000,2013-05-01,5,2013,-56.81844172055973,-0.22457882102988036,412.63368505239487,145.31250197092692,4
1996,1367366400000,2013-05-01,5,2013,-55.47096879438045,-0.22457882102988036,375.1730123460293,160.32499933242798,4
2260,1367366400000,2013-05-01,5,2013,-56.81844172055973,0.22457882102988036,526.3220836520195,147.83125591278076,4
3580,1367366400000,2013-05-01,5,2013,-56.36928407849997,0.6737364630896411,437.31632256507874,160.42499999999998,4
1468,1367366400000,2013-05-01,5,2013,-56.36928407849997,-0.22457882102988036,378.7855249643326,163.99000177383422,4
940,1367366400000,2013-05-01,5,2013,-55.47096879438045,-0.6737364630896411,351.34090569615364,179.02500295639038,4
3844,1367366400000,2013-05-01,5,2013,-55.920126436440206,0.6737364630896411,398.91531175374985,184.0625,4
2524,1367366400000,2013-05-01,5,2013,-56.36928407849997,0.22457882102988036,412.3076613545418,146.47499704360962,4
148,1367366400000,2013-05-01,5,2013,-56.81844172055973,-0.6737364630896411,371.5244114100933,147.844166469574,4
412,1367366400000,2013-05-01,5,2013,-56.36928407849997,-0.6737364630896411,316.8888442069292,176.69999408721924,4
3581,1370044800000,2013-06-01,6,2013,-56.36928407849997,0.6737364630896411,189.23626017570496,183.3300018310547,4
677,1370044800000,2013-06-01,6,2013,-55.920126436440206,-0.6737364630896411,140.98373088240623,174.59659207950938,4
2525,1370044800000,2013-06-01,6,2013,-56.36928407849997,0.22457882102988036,187.76015949249268,192.74999856948853,4
2261,1370044800000,2013-06-01,6,2013,-56.81844172055973,0.22457882102988036,250.80272662639618,182.66071455819267,4
3845,1370044800000,2013-06-01,6,2013,-55.920126436440206,0.6737364630896411,181.538592338562,178.125,4
3053,1370044800000,2013-06-01,6,2013,-55.47096879438045,0.22457882102988036,156.05421513319016,207.37499713897705,4
2789,1370044800000,2013-06-01,6,2013,-55.920126436440206,0.22457882102988036,177.9062713086605,185.89772636240178,4
149,1370044800000,2013-06-01,6,2013,-56.81844172055973,-0.6737364630896411,186.4970667362213,172.39499645233155,4
3317,1370044800000,2013-06-01,6,2013,-56.81844172055973,0.6737364630896411,229.23286905884743,180.30357360839844,4
1997,1370044800000,2013-06-01,6,2013,-55.47096879438045,-0.22457882102988036,167.2109375,172.00567895715886,4
1733,1370044800000,2013-06-01,6,2013,-55.920126436440206,-0.22457882102988036,159.2223179936409,179.1136401349848,4
1205,1370044800000,2013-06-01,6,2013,-56.81844172055973,-0.22457882102988036,224.1194680482149,182.38500480651857,4
941,1370044800000,2013-06-01,6,2013,-55.47096879438045,-0.6737364630896411,166.20211881399155,175.04999828338623,4
413,1370044800000,2013-06-01,6,2013,-56.36928407849997,-0.6737364630896411,161.9804272800684,174.2215906489979,4
1469,1370044800000,2013-06-01,6,2013,-56.36928407849997,-0.22457882102988036,179.24105261266232,179.9124994277954,4
4109,1370044800000,2013-06-01,6,2013,-55.47096879438045,0.6737364630896411,159.35680922865868,189.24999713897705,4
4110,1372636800000,2013-07-01,7,2013,-55.47096879438045,0.6737364630896411,215.04721724987027,193.87916469573975,4
2790,1372636800000,2013-07-01,7,2013,-55.920126436440206,0.22457882102988036,209.69397662580013,196.03977407108653,4
1998,1372636800000,2013-07-01,7,2013,-55.47096879438045,-0.22457882102988036,158.63562260568142,191.28750085830688,4
3846,1372636800000,2013-07-01,7,2013,-55.920126436440206,0.6737364630896411,239.13310599327087,164.30000591278076,4
942,1372636800000,2013-07-01,7,2013,-55.47096879438045,-0.6737364630896411,171.4217617213726,190.09642941611153,4
1470,1372636800000,2013-07-01,7,2013,-56.36928407849997,-0.22457882102988036,247.4048279672861,198.24837226453033,4
1206,1372636800000,2013-07-01,7,2013,-56.81844172055973,-0.22457882102988036,241.90364623069763,188.7124970436096,4
678,1372636800000,2013-07-01,7,2013,-55.920126436440206,-0.6737364630896411,188.7259782552719,189.19999885559082,4
1734,1372636800000,2013-07-01,7,2013,-55.920126436440206,-0.22457882102988036,189.14491768181324,195.11644908001549,4
2262,1372636800000,2013-07-01,7,2013,-56.81844172055973,0.22457882102988036,304.1497086137533,202.30083293914797,4
3318,1372636800000,2013-07-01,7,2013,-56.81844172055973,0.6737364630896411,359.7464560866356,175.74416745503746,4
150,1372636800000,2013-07-01,7,2013,-56.81844172055973,-0.6737364630896411,244.41958542913198,184.6714277267456,4
414,1372636800000,2013-07-01,7,2013,-56.36928407849997,-0.6737364630896411,218.8395481109619,190.38750076293945,4
2526,1372636800000,2013-07-01,7,2013,-56.36928407849997,0.22457882102988036,277.26063844561577,198.6767865589687,4
3582,1372636800000,2013-07-01,7,2013,-56.36928407849997,0.6737364630896411,264.1550489664078,193.97142519269673,4
3054,1372636800000,2013-07-01,7,2013,-55.47096879438045,0.22457882102988036,197.11268264055252,207.44166469573975,4
415,1375315200000,2013-08-01,8,2013,-56.36928407849997,-0.6737364630896411,235.3662986755371,172.75000047683716,4
3847,1375315200000,2013-08-01,8,2013,-55.920126436440206,0.6737364630896411,173.73161786794662,173.0187485218048,4
3055,1375315200000,2013-08-01,8,2013,-55.47096879438045,0.22457882102988036,108.9306626021862,200.10500157674156,4
3319,1375315200000,2013-08-01,8,2013,-56.81844172055973,0.6737364630896411,229.3113960623741,198.78749704360962,4
1735,1375315200000,2013-08-01,8,2013,-55.920126436440206,-0.22457882102988036,139.38774591684341,191.97565462714746,4
1471,1375315200000,2013-08-01,8,2013,-56.36928407849997,-0.22457882102988036,239.8092906139791,179.6375002861023,4
679,1375315200000,2013-08-01,8,2013,-55.920126436440206,-0.6737364630896411,176.54577017948031,179.8375005722046,4
1207,1375315200000,2013-08-01,8,2013,-56.81844172055973,-0.22457882102988036,285.4185918569565,194.13749901453656,4
1999,1375315200000,2013-08-01,8,2013,-55.47096879438045,-0.22457882102988036,106.55736732482912,181.8499994277954,4
3583,1375315200000,2013-08-01,8,2013,-56.36928407849997,0.6737364630896411,214.27801924943924,182.4571420124599,4
2791,1375315200000,2013-08-01,8,2013,-55.920126436440206,0.22457882102988036,145.62375926971436,191.8125,4
151,1375315200000,2013-08-01,8,2013,-56.81844172055973,-0.6737364630896411,203.551903963089,160.9809744047082,4
943,1375315200000,2013-08-01,8,2013,-55.47096879438045,-0.6737364630896411,121.75376034528018,183.16249895095825,4
2527,1375315200000,2013-08-01,8,2013,-56.36928407849997,0.22457882102988036,210.41974329948425,194.20489336096722,4
4111,1375315200000,2013-08-01,8,2013,-55.47096879438045,0.6737364630896411,136.4881388247013,186.7750029563904,4
2263,1375315200000,2013-08-01,8,2013,-56.81844172055973,0.22457882102988036,270.49583227932453,189.12583293914795,4
1736,1377993600000,2013-09-01,9,2013,-55.920126436440206,-0.22457882102988036,63.535786755383015,194.08750343322754,4
680,1377993600000,2013-09-01,9,2013,-55.920126436440206,-0.6737364630896411,83.33746954798698,171.57954649491745,4
152,1377993600000,2013-09-01,9,2013,-56.81844172055973,-0.6737364630896411,129.53389102220535,165.47499895095825,4
2528,1377993600000,2013-09-01,9,2013,-56.36928407849997,0.22457882102988036,77.73897683620453,188.63750314712524,4
3320,1377993600000,2013-09-01,9,2013,-56.81844172055973,0.6737364630896411,100.28743253648281,191.90999450683594,4
3056,1377993600000,2013-09-01,9,2013,-55.47096879438045,0.22457882102988036,70.41924694180489,199.43749856948853,4
1208,1377993600000,2013-09-01,9,2013,-56.81844172055973,-0.22457882102988036,129.458663970232,182.2941188251271,4
2264,1377993600000,2013-09-01,9,2013,-56.81844172055973,0.22457882102988036,121.14132688939571,180.11931766163218,4
2792,1377993600000,2013-09-01,9,2013,-55.920126436440206,0.22457882102988036,68.39470964670181,193.39772701263428,4
1472,1377993600000,2013-09-01,9,2013,-56.36928407849997,-0.22457882102988036,74.50601749122143,187.40000343322754,4
3584,1377993600000,2013-09-01,9,2013,-56.36928407849997,0.6737364630896411,68.0759005844593,197.1449993133545,4
416,1377993600000,2013-09-01,9,2013,-56.36928407849997,-0.6737364630896411,81.48532663285732,174.12500095367432,4
944,1377993600000,2013-09-01,9,2013,-55.47096879438045,-0.6737364630896411,81.3074160516262,188.5215504416104,4
3848,1377993600000,2013-09-01,9,2013,-55.920126436440206,0.6737364630896411,72.21050281077623,198.66176773520078,4
2000,1377993600000,2013-09-01,9,2013,-55.47096879438045,-0.22457882102988036,69.59732430428267,173.94642898014615,4
4112,1377993600000,2013-09-01,9,2013,-55.47096879438045,0.6737364630896411,76.78014063835144,223.50000143051147,4
3849,1380585600000,2013-10-01,10,2013,-55.920126436440206,0.6737364630896411,51.62433915026486,232.9650027592977,4
1737,1380585600000,2013-10-01,10,2013,-55.920126436440206,-0.22457882102988036,50.423870608210564,204.04999780654907,4
945,1380585600000,2013-10-01,10,2013,-55.47096879438045,-0.6737364630896411,46.14480612426996,192.3291637102763,4
681,1380585600000,2013-10-01,10,2013,-55.920126436440206,-0.6737364630896411,63.534350860863924,195.93750286102295,4
2001,1380585600000,2013-10-01,10,2013,-55.47096879438045,-0.22457882102988036,44.080921679735184,213.25978055207622,4
3321,1380585600000,2013-10-01,10,2013,-56.81844172055973,0.6737364630896411,65.75829396955669,209.27499389648438,4
2529,1380585600000,2013-10-01,10,2013,-56.36928407849997,0.22457882102988036,35.37129946053028,208.1249976158142,4
1473,1380585600000,2013-10-01,10,2013,-56.36928407849997,-0.22457882102988036,52.89350884407759,200.71249628067017,4
3057,1380585600000,2013-10-01,10,2013,-55.47096879438045,0.22457882102988036,44.50305399298668,209.03749990463254,4
1209,1380585600000,2013-10-01,10,2013,-56.81844172055973,-0.22457882102988036,63.3026277795434,181.82173925897348,4
4113,1380585600000,2013-10-01,10,2013,-55.47096879438045,0.6737364630896411,64.41448360681534,221.1333343187968,4
2265,1380585600000,2013-10-01,10,2013,-56.81844172055973,0.22457882102988036,64.55341406911612,189.03260741026506,4
417,1380585600000,2013-10-01,10,2013,-56.36928407849997,-0.6737364630896411,83.1074949502945,191.97500085830688,4
2793,1380585600000,2013-10-01,10,2013,-55.920126436440206,0.22457882102988036,41.754385843873024,209.19945472219717,4
3585,1380585600000,2013-10-01,10,2013,-56.36928407849997,0.6737364630896411,34.34035459160805,217.96032685818878,4
153,1380585600000,2013-10-01,10,2013,-56.81844172055973,-0.6737364630896411,92.20209428668022,183.98749780654907,4
2530,1383264000000,2013-11-01,11,2013,-56.36928407849997,0.22457882102988036,111.71686358004808,170.2500057220459,4
3058,1383264000000,2013-11-01,11,2013,-55.47096879438045,0.22457882102988036,74.49702398478985,186.00000208074397,4
418,1383264000000,2013-11-01,11,2013,-56.36928407849997,-0.6737364630896411,136.4985057413578,155.06250143051147,4
2266,1383264000000,2013-11-01,11,2013,-56.81844172055973,0.22457882102988036,116.22294045984745,178.4999942779541,4
1738,1383264000000,2013-11-01,11,2013,-55.920126436440206,-0.22457882102988036,98.84834386408329,174.93749856948853,4
946,1383264000000,2013-11-01,11,2013,-55.47096879438045,-0.6737364630896411,108.02406828105448,179.0625,4
3850,1383264000000,2013-11-01,11,2013,-55.920126436440206,0.6737364630896411,100.13551276922226,204.56249713897705,4
1474,1383264000000,2013-11-01,11,2013,-56.36928407849997,-0.22457882102988036,130.15629628300667,165.3749942779541,4
2002,1383264000000,2013-11-01,11,2013,-55.47096879438045,-0.22457882102988036,88.63564170151949,150.75000286102295,4
682,1383264000000,2013-11-01,11,2013,-55.920126436440206,-0.6737364630896411,106.70414537191391,177.00000286102295,4
4114,1383264000000,2013-11-01,11,2013,-55.47096879438045,0.6737364630896411,73.53050398826599,211.12499713897705,4
154,1383264000000,2013-11-01,11,2013,-56.81844172055973,-0.6737364630896411,136.90946708619595,140.08928775787354,4
3322,1383264000000,2013-11-01,11,2013,-56.81844172055973,0.6737364630896411,104.8534734994173,154.50000156055796,4
2794,1383264000000,2013-11-01,11,2013,-55.920126436440206,0.22457882102988036,88.92617225646973,179.04544960368764,4
3586,1383264000000,2013-11-01,11,2013,-56.36928407849997,0.6737364630896411,94.08377838134766,177.93749570846558,4
1210,1383264000000,2013-11-01,11,2013,-56.81844172055973,-0.22457882102988036,132.6889525577426,152.62500286102295,4
2003,1385856000000,2013-12-01,12,2013,-55.47096879438045,-0.22457882102988036,96.2659832239151,189.03260741026503,4
419,1385856000000,2013-12-01,12,2013,-56.36928407849997,-0.6737364630896411,166.09794908761978,194.1375014781952,4
4115,1385856000000,2013-12-01,12,2013,-55.47096879438045,0.6737364630896411,42.37176179140806,201.5,4
2795,1385856000000,2013-12-01,12,2013,-55.920126436440206,0.22457882102988036,66.45395364612341,155.44285460880826,4
155,1385856000000,2013-12-01,12,2013,-56.81844172055973,-0.6737364630896411,164.95494447648525,152.36499487559004,4
3587,1385856000000,2013-12-01,12,2013,-56.36928407849997,0.6737364630896411,56.570544101297855,153.1400047302246,4
1475,1385856000000,2013-12-01,12,2013,-56.36928407849997,-0.22457882102988036,100.60273337364197,194.52500295639038,4
2531,1385856000000,2013-12-01,12,2013,-56.36928407849997,0.22457882102988036,71.29769223928452,148.1799976348877,4
2267,1385856000000,2013-12-01,12,2013,-56.81844172055973,0.22457882102988036,105.75911277532578,146.47499704360962,4
3323,1385856000000,2013-12-01,12,2013,-56.81844172055973,0.6737364630896411,99.07288640737534,144.66666995154486,4
947,1385856000000,2013-12-01,12,2013,-55.47096879438045,-0.6737364630896411,164.2319070249796,196.07499408721924,4
683,1385856000000,2013-12-01,12,2013,-55.920126436440206,-0.6737364630896411,177.76654341816902,208.86250591278076,4
1739,1385856000000,2013-12-01,12,2013,-55.920126436440206,-0.22457882102988036,103.26015442609787,190.7692307692308,4
3059,1385856000000,2013-12-01,12,2013,-55.47096879438045,0.22457882102988036,51.40263856947422,201.5,4
1211,1385856000000,2013-12-01,12,2013,-56.81844172055973,-0.22457882102988036,113.39022400975227,164.77692398658164,4
3588,1388534400000,2014-01-01,1,2014,-56.36928407849997,0.6737364630896411,103.56613940000534,132.91249704360962,4
1476,1388534400000,2014-01-01,1,2014,-56.36928407849997,-0.22457882102988036,162.1620141863823,184.25624704360962,4
1212,1388534400000,2014-01-01,1,2014,-56.81844172055973,-0.22457882102988036,184.25876092910767,179.80000591278076,4
2004,1388534400000,2014-01-01,1,2014,-55.47096879438045,-0.22457882102988036,166.88882660865784,165.84999704360962,4
420,1388534400000,2014-01-01,1,2014,-56.36928407849997,-0.6737364630896411,137.15360662341118,163.3312485218048,4
3060,1388534400000,2014-01-01,1,2014,-55.47096879438045,0.22457882102988036,145.59852933883667,147.25,4
2268,1388534400000,2014-01-01,1,2014,-56.81844172055973,0.22457882102988036,142.4440458714962,150.34999704360962,4
1740,1388534400000,2014-01-01,1,2014,-55.920126436440206,-0.22457882102988036,138.16272741556168,184.83750295639038,4
156,1388534400000,2014-01-01,1,2014,-56.81844172055973,-0.6737364630896411,205.58207835257053,175.30162657862127,4
684,1388534400000,2014-01-01,1,2014,-55.920126436440206,-0.6737364630896411,154.20271752774715,180.910836092631,4
948,1388534400000,2014-01-01,1,2014,-55.47096879438045,-0.6737364630896411,183.60750219225883,158.2937514781952,4
157,1391212800000,2014-02-01,2,2014,-56.81844172055973,-0.6737364630896411,273.3857172727585,136.3833351135254,4
4117,1391212800000,2014-02-01,2,2014,-55.47096879438045,0.6737364630896411,285.0287610888481,151.90000534057617,4
949,1391212800000,2014-02-01,2,2014,-55.47096879438045,-0.6737364630896411,446.0845894813538,101.14999866485596,4
421,1391212800000,2014-02-01,2,2014,-56.36928407849997,-0.6737364630896411,374.89893217384815,137.2000026702881,4
3325,1391212800000,2014-02-01,2,2014,-56.81844172055973,0.6737364630896411,168.8209701180458,124.95000267028807,4
685,1391212800000,2014-02-01,2,2014,-55.920126436440206,-0.6737364630896411,408.4686656743288,137.08333630032007,4
1477,1391212800000,2014-02-01,2,2014,-56.36928407849997,-0.22457882102988036,298.336686193943,146.65000534057617,4
2005,1391212800000,2014-02-01,2,2014,-55.47096879438045,-0.22457882102988036,372.9572997689247,124.77499866485594,4
2533,1391212800000,2014-02-01,2,2014,-56.36928407849997,0.22457882102988036,251.46434617042542,141.75,4
3854,1393632000000,2014-03-01,3,2014,-55.920126436440206,0.6737364630896411,279.6318032294512,128.26249408721924,4
3326,1393632000000,2014-03-01,3,2014,-56.81844172055973,0.6737364630896411,287.60295951366425,125.16249704360963,4
2798,1393632000000,2014-03-01,3,2014,-55.920126436440206,0.22457882102988036,314.11060482263565,128.26249408721924,4
2534,1393632000000,2014-03-01,3,2014,-56.36928407849997,0.22457882102988036,330.47781175374985,115.08750295639038,4
3590,1393632000000,2014-03-01,3,2014,-56.36928407849997,0.6737364630896411,299.7380385994911,136.40000295639038,4
2006,1393632000000,2014-03-01,3,2014,-55.47096879438045,-0.22457882102988036,380.89850728213787,122.83749999999999,4
1742,1393632000000,2014-03-01,3,2014,-55.920126436440206,-0.22457882102988036,402.43460762500763,113.53749704360962,4
950,1393632000000,2014-03-01,3,2014,-55.47096879438045,-0.6737364630896411,413.54153385758406,109.36442068906932,4
1214,1393632000000,2014-03-01,3,2014,-56.81844172055973,-0.22457882102988036,432.8475364744663,113.15000295639038,4
422,1393632000000,2014-03-01,3,2014,-56.36928407849997,-0.6737364630896411,423.2650223374367,159.65000295639038,4
2270,1393632000000,2014-03-01,3,2014,-56.81844172055973,0.22457882102988036,364.21266436576843,151.51249408721924,4
686,1393632000000,2014-03-01,3,2014,-55.920126436440206,-0.6737364630896411,421.8768784403801,151.7062485218048,4
