,month,polygon_id,year,precipitation,ET,PET,datetime,water_deficit
50,1,4,2021,283.1554658538064,113.79297350778876,143.15571089695595,2021-01-01,139.99975495685044
51,1,4,2022,290.3866791229248,127.57491610772195,163.97010704837675,2022-01-01,126.41657207454807
52,1,5,2010,297.3221628602906,119.31047536072501,149.55937459238461,2010-01-01,147.76278826790596
53,1,5,2011,323.334463453176,110.52707828847429,137.04077879725682,2011-01-01,186.29368465591918
54,1,5,2012,401.71602377984516,115.50425126552581,144.2581545722186,2012-01-01,257.4578692076266
55,1,5,2013,335.1780158929253,117.00788603078006,143.9741384338979,2013-01-01,191.2038774590274
56,1,5,2014,291.66325942607153,132.04582737940717,165.88872868714864,2014-01-01,125.77453073892289
57,1,5,2015,356.8320225914289,137.469560287102,174.16305684018633,2015-01-01,182.66896575124255
58,1,5,2016,353.90134243188083,107.06787572750478,134.80884700224289,2016-01-01,219.09249542963795
59,1,5,2017,411.5577495620876,112.77782701884207,142.60744057184064,2017-01-01,268.950308990247
60,1,5,2018,356.28283919973126,127.0362680604349,156.81909089064607,2018-01-01,199.4637483090852
61,1,5,2019,337.5286331366996,121.34157593439706,153.58242011503683,2019-01-01,183.9462130216628
62,1,5,2020,288.6673351401588,108.98344633462479,136.07975779428605,2020-01-01,152.58757734587275
63,1,5,2021,329.57735714863,120.6497716307427,152.76994506793758,2021-01-01,176.80741208069244
64,1,5,2022,287.91528190804655,129.581284027109,162.8977236975909,2022-01-01,125.01755821045566
65,1,6,2010,205.19977015826746,135.36672325047314,242.25800398017958,2010-01-01,-37.058233821912125
66,1,6,2011,276.6208666493006,141.1834559739697,219.78566469785574,2011-01-01,56.835201951444844
67,1,6,2012,342.57243940875907,109.19383537230576,200.3517696722154,2012-01-01,142.22066973654367
68,1,6,2013,306.23777526513044,117.16409237544299,221.16432604635844,2013-01-01,85.073449218772
69,1,6,2014,222.03196355610066,126.1884087405846,234.20557462514142,2014-01-01,-12.17361106904076
70,1,6,2015,154.4723587660233,118.18512331131963,239.31299762197972,2015-01-01,-84.84063885595643
71,1,6,2016,362.74698400692597,114.85291802138576,171.63428474204392,2016-01-01,191.11269926488205
72,1,6,2017,180.52776497356035,113.52761159182438,217.42929948717986,2017-01-01,-36.90153451361951
73,1,6,2018,223.2459896855472,122.56246563149685,249.45910814104545,2018-01-01,-26.21311845549826
74,1,6,2019,140.10573163542,108.17648127532152,239.05065212659312,2019-01-01,-98.94492049117312
75,1,6,2020,334.88861391884495,133.6614388264983,244.56092852877507,2020-01-01,90.32768539006989
76,1,6,2021,164.99205370641525,123.66171140831504,263.0704469610725,2021-01-01,-98.07839325465724
77,1,6,2022,296.1745160502057,125.32564862761525,217.72926709017955,2022-01-01,78.44524896002613
78,1,7,2010,95.72627309736534,152.0084069123894,256.08751946507664,2010-01-01,-160.36124636771132
79,1,7,2011,145.86337310274698,164.34587457033115,240.6151144796007,2011-01-01,-94.75174137685372
80,1,7,2012,97.72410450131181,124.02273742965411,209.65697556702702,2012-01-01,-111.9328710657152
81,1,7,2013,234.19878930193238,118.4249829146428,224.40455703231208,2013-01-01,9.794232269620295
82,1,7,2014,97.7523490525806,143.76702122712916,247.22307839478282,2014-01-01,-149.47072934220222
83,1,7,2015,135.07737627006495,119.86944253963371,242.58406470778482,2015-01-01,-107.50668843771987
84,1,7,2016,476.682717618672,111.5922279283984,184.7287301498808,2016-01-01,291.9539874687912
85,1,7,2017,72.76289229889265,104.46001173006967,245.03862273133603,2017-01-01,-172.27573043244337
86,1,7,2018,91.95827976702341,115.63514592144563,258.9912438119325,2018-01-01,-167.0329640449091
87,1,7,2019,85.87830757421894,122.26185921180347,251.5796774576661,2019-01-01,-165.70136988344717
88,1,7,2020,258.21809830909217,140.81496988847928,249.93509033083947,2020-01-01,8.283007978252698
89,1,7,2021,45.09284483627527,113.4513700087504,263.63238598449715,2021-01-01,-218.53954114822187
90,1,7,2022,146.2287990012716,168.83949346777663,255.2866509388844,2022-01-01,-109.05785193761281
91,1,8,2010,24.77544486844862,124.89072593669167,271.1061433224033,2010-01-01,-246.33069845395465
92,1,8,2011,76.53289595740607,151.68184810502814,265.29881460147203,2011-01-01,-188.76591864406595
93,1,8,2012,100.83415921936405,121.51953667539046,229.92675412698682,2012-01-01,-129.09259490762275
94,1,8,2013,181.3315252312472,121.9981946359802,263.2544114014428,2013-01-01,-81.92288617019557
95,1,8,2014,37.22192608371367,156.64431655285816,259.454469192612,2014-01-01,-222.23254310889834
96,1,8,2015,19.009435519210218,126.00750777098057,272.6696955015867,2015-01-01,-253.6602599823765
97,1,8,2016,331.4370954874536,98.17380065277234,208.69559043109504,2016-01-01,122.74150505635853
98,1,8,2017,35.321489027192364,134.28198485024154,266.262056306898,2017-01-01,-230.94056727970562
99,1,8,2018,75.65302585544688,137.27738394980037,261.3959443875118,2018-01-01,-185.74291853206492
100,1,8,2019,14.779445585143131,134.45669881785804,279.72048029191814,2019-01-01,-264.941034706775
101,1,8,2020,178.85342388760654,121.64730003564848,240.44398952942052,2020-01-01,-61.59056564181398
102,1,8,2021,23.061315341107928,112.19822624101221,250.7825309678027,2021-01-01,-227.72121562669477
103,1,8,2022,101.90992034761427,152.3649172512574,264.558872013823,2022-01-01,-162.64895166620875
104,2,1,2010,203.6449514032367,118.66144575276716,147.38897817842948,2010-02-01,56.25597322480721
105,2,1,2011,175.94715885024203,73.78477055169442,90.39764017817384,2011-02-01,85.54951867206819
106,2,1,2012,173.385967091918,120.91253058319053,153.81390269453507,2012-02-01,19.572064397382917
107,2,1,2013,263.1511312502163,108.08125380847946,131.73969609633335,2013-02-01,131.41143515388293
108,2,1,2014,204.23461947360622,97.87416861122082,122.72255637633687,2014-02-01,81.51206309726935
109,2,1,2015,289.43969782669035,106.16481173153794,131.16843130709117,2015-02-01,158.27126651959918
110,2,1,2016,317.77819901106346,120.2424180485704,154.43044750862518,2016-02-01,163.34775150243829
111,2,1,2017,218.50709305030685,116.85839736065131,145.33792087858066,2017-02-01,73.16917217172619
112,2,1,2018,67.99217705281576,136.0136518713027,175.80432168290753,2018-02-01,-107.81214463009177
113,2,1,2019,182.4571078825279,83.38484700314564,103.12149180760908,2019-02-01,79.33561607491883
114,2,1,2020,226.57662756575036,134.59417253377535,169.9583416432986,2020-02-01,56.61828592245175
115,2,1,2021,134.0218455609336,99.63317862517519,121.24991250326163,2021-02-01,12.771933057671973
116,2,1,2022,290.55475482787097,89.36948726148962,106.74229936246508,2022-02-01,183.8124554654059
117,2,2,2010,257.8982013697339,125.55749879777713,157.62488670820196,2010-02-01,100.27331466153194
118,2,2,2011,340.14378227486014,98.91037933765638,120.79667531916063,2011-02-01,219.34710695569953
119,2,2,2012,346.9493656334027,95.74805436773798,117.23365624508006,2012-02-01,229.71570938832264
120,2,2,2013,439.3160090941712,93.04719230538373,113.31648746569022,2013-02-01,325.999521628481
121,2,2,2014,312.98717644363296,105.4838618008266,129.53828982875623,2014-02-01,183.44888661487673
122,2,2,2015,206.23991312928032,105.67799547301615,132.16462159941858,2015-02-01,74.07529152986174
123,2,2,2016,197.95871378599793,95.03030759694424,112.10195034232909,2016-02-01,85.85676344366884
124,2,2,2017,332.6410893181985,99.63034844102292,119.13866251035559,2017-02-01,213.50242680784294
125,2,2,2018,270.0900822403289,121.90549031635159,151.62322648008228,2018-02-01,118.46685576024663
126,2,2,2019,244.38198902786067,109.05481885704903,137.6866998167708,2019-02-01,106.69528921108986
127,2,2,2020,201.33932395207034,148.70281456533058,192.86236343557582,2020-02-01,8.476960516494529
128,2,2,2021,380.85031059121934,115.32956497382973,143.00299405876711,2021-02-01,237.84731653245223
129,2,2,2022,455.82761265563664,105.98249953188858,130.6516094173316,2022-02-01,325.17600323830504
130,2,3,2010,250.60187682292866,105.14106008486159,132.94854156765967,2010-02-01,117.65333525526898
131,2,3,2011,267.6724475325971,105.08506055028035,126.19651321164275,2011-02-01,141.47593432095437
132,2,3,2012,313.2228096958178,82.53977551317784,103.65375703082096,2012-02-01,209.56905266499683
133,2,3,2013,321.81579496638517,86.55205561179044,108.00630594650976,2013-02-01,213.8094890198754
134,2,3,2014,212.21077285171714,99.20414192450896,120.79654330455472,2014-02-01,91.41422954716242
135,2,3,2015,188.46720046558104,119.37423819846327,149.18766490075615,2015-02-01,39.2795355648249
136,2,3,2016,202.43554134368895,128.41303521532723,160.37063032250828,2016-02-01,42.06491102118068
137,2,3,2017,209.5277704666695,94.17296160535344,119.16907140478214,2017-02-01,90.35869906188735
138,2,3,2018,225.40848184784988,121.22041496912198,156.13874121887483,2018-02-01,69.26974062897506
139,2,3,2019,229.8289669527601,128.86026950516106,164.88251407944242,2019-02-01,64.9464528733177
140,2,3,2020,143.0591721525087,120.63420304865996,155.24062566431388,2020-02-01,-12.181453511805188
141,2,3,2021,276.36413961517655,112.2428505713281,139.1699457023014,2021-02-01,137.19419391287516
142,2,3,2022,366.79434278492255,80.25469919511147,97.82214809602436,2022-02-01,268.9721946888982
143,2,4,2010,142.55998004295375,112.90383851985334,149.75807223853107,2010-02-01,-7.198092195577317
144,2,4,2011,365.43624523640307,89.1871158741886,115.12419131255784,2011-02-01,250.3120539238452
145,2,4,2012,381.9086909051932,101.69889163202777,131.97018625936164,2012-02-01,249.93850464583159
146,2,4,2013,289.37392005965205,92.41326242061106,116.92780988376283,2013-02-01,172.4461101758892
147,2,4,2014,294.4154568752855,107.7630502356026,135.30437820557853,2014-02-01,159.11107866970696
148,2,4,2015,283.98645095868346,96.05891296289887,126.67445318119506,2015-02-01,157.3119977774884
149,2,4,2016,137.30847058296203,101.89498404587214,155.08321846665635,2016-02-01,-17.774747883694317
150,2,4,2017,258.50185148106067,95.20988475628914,118.83881533491856,2017-02-01,139.6630361461421
151,2,4,2018,263.0505233733621,129.70026976982655,166.451216035175,2018-02-01,96.59930733818712
152,2,4,2019,193.9496646728699,101.39747344450255,133.26153668191017,2019-02-01,60.688127990959714
153,2,4,2020,152.57191145707463,119.95303801103896,158.00800147503898,2020-02-01,-5.4360900179643465
154,2,4,2021,353.6616827568887,89.81433766149517,117.8171710595094,2021-02-01,235.8445116973793
155,2,4,2022,335.616989586195,74.92740058980331,94.43876078546361,2022-02-01,241.1782288007314
156,2,5,2010,279.29816860259825,111.69074110600263,140.0371171609827,2010-02-01,139.26105144161556
157,2,5,2011,307.04616923745766,81.39787952174599,101.43992734976432,2011-02-01,205.60624188769333
158,2,5,2012,296.91502576501836,111.72606881499581,141.94994063031803,2012-02-01,154.96508513470033
159,2,5,2013,407.457320219231,105.8321738650057,133.96654280620407,2013-02-01,273.49077741302693
160,2,5,2014,472.35427200509633,84.66924308119572,105.76370214482318,2014-02-01,366.59056986027315
161,2,5,2015,402.55134604632855,104.5375126187871,131.04875102390403,2015-02-01,271.50259502242454
162,2,5,2016,169.09292854705626,152.37813461042776,196.86388207965365,2016-02-01,-27.77095353259739
163,2,5,2017,426.51871643819663,104.3686314028332,132.06955367109433,2017-02-01,294.4491627671023
164,2,5,2018,395.7996924897221,110.79167987073473,142.96795692594569,2018-02-01,252.8317355637764
165,2,5,2019,292.7998770947258,117.25152588700186,147.6837653880269,2019-02-01,145.1161117066989
166,2,5,2020,296.87276120802113,112.5215944833087,143.25860952716513,2020-02-01,153.614151680856
167,2,5,2021,389.4726505510878,87.44417928655626,110.38044023543311,2021-02-01,279.09221031565465
168,2,5,2022,329.8603379363067,93.7714204458508,117.2555734645668,2022-02-01,212.60476447173988
169,2,6,2010,100.54218778225683,114.24072622701566,216.24973058480631,2010-02-01,-115.70754280254948
170,2,6,2011,203.02876581340539,109.8187658520287,177.87574920287742,2011-02-01,25.15301661052797
171,2,6,2012,199.99428123943267,112.23542565940329,193.88326729451683,2012-02-01,6.11101394491584
172,2,6,2013,123.90449815691866,107.02102980852824,205.79202437393607,2013-02-01,-81.88752621701741
173,2,6,2014,187.41609797913893,112.62652229988555,186.57058773990767,2014-02-01,0.8455102392312597
174,2,6,2015,197.79064516195646,107.19967381199558,190.81813853932263,2015-02-01,6.97250662263383
175,2,6,2016,77.27065525706425,121.9895304731044,244.71416468327345,2016-02-01,-167.4435094262092
176,2,6,2017,242.16344534442942,110.51643615894267,183.26922043534896,2017-02-01,58.894224909080464
177,2,6,2018,262.5160973594508,125.60566750843307,228.19285595391625,2018-02-01,34.32324140553453
178,2,6,2019,207.81849420634268,103.69856654492733,199.76425373253363,2019-02-01,8.054240473809045
179,2,6,2020,210.25835822121903,116.74770965944906,199.50463553845603,2020-02-01,10.753722682762998
180,2,6,2021,329.13136483197394,103.5821125254274,172.7529253416194,2021-02-01,156.37843949035454
181,2,6,2022,204.304380193025,116.22875476646057,189.31879051773595,2022-02-01,14.985589675289049
182,2,7,2010,80.05346521093296,105.77825495698146,203.95341287526475,2010-02-01,-123.89994766433179
183,2,7,2011,170.24169463936315,131.13564489778133,184.75868978277472,2011-02-01,-14.516995143411577
184,2,7,2012,81.05810236128477,109.90254401627526,218.13849760109312,2012-02-01,-137.08039523980835
185,2,7,2013,35.55315616914095,135.25737978095512,239.05575751285718,2013-02-01,-203.50260134371624
186,2,7,2014,135.864894969367,111.60364522412712,199.27037026153442,2014-02-01,-63.40547529216744
187,2,7,2015,192.12941414374302,129.09113100662276,214.48433932664236,2015-02-01,-22.354925182899336
188,2,7,2016,34.330736307083065,141.91226732255677,254.92243349663457,2016-02-01,-220.5916971895515
189,2,7,2017,232.08779642128914,128.02576951608654,190.7613723918241,2017-02-01,41.326424029465045
190,2,7,2018,221.58772130695894,127.87192988782182,213.40772897361566,2018-02-01,8.179992333343279
191,2,7,2019,187.75589309273622,120.95960854617746,215.9894533135155,2019-02-01,-28.23356022077928
192,2,7,2020,180.31822692031884,146.3838014566056,223.92466500254972,2020-02-01,-43.60643808223088
193,2,7,2021,179.36187695568773,114.66690591129156,201.07428671345144,2021-02-01,-21.71240975776371
194,2,7,2022,73.24815575578205,135.8542754736714,216.3080053931402,2022-02-01,-143.05984963735816
195,2,8,2010,58.99487356543939,87.93454071120637,204.37488982974216,2010-02-01,-145.38001626430275
196,2,8,2011,42.365330676265074,102.12422848131982,228.03388884785605,2011-02-01,-185.66855817159097
197,2,8,2012,25.00634937665499,102.20144766184734,236.2737984171777,2012-02-01,-211.2674490405227
198,2,8,2013,21.560853893034288,109.06123523980243,234.54066749297453,2013-02-01,-212.97981359994026
199,2,8,2014,14.685072028895732,123.56325448370141,221.46040703782162,2014-02-01,-206.77533500892588
200,2,8,2015,101.59866627281521,102.81234957595744,212.6525042855726,2015-02-01,-111.0538380127574
201,2,8,2016,15.52090829919739,128.4626820981963,259.95646595336075,2016-02-01,-244.43555765416335
202,2,8,2017,91.79853386334023,101.22058224301249,206.7872113420372,2017-02-01,-114.98867747869699
203,2,8,2018,180.13899891180617,133.38923951399764,228.1205744473016,2018-02-01,-47.98157553549544
204,2,8,2019,78.46823560403546,104.8670027117075,220.22894066770377,2019-02-01,-141.7607050636683
205,2,8,2020,51.42069126547455,114.89787468132747,220.50468752631406,2020-02-01,-169.0839962608395
206,2,8,2021,186.34471030576776,94.19074019495216,192.03811007393338,2021-02-01,-5.693399768165619
207,2,8,2022,136.71296431017845,132.44444019188168,210.54759107273307,2022-02-01,-73.83462676255462
208,3,1,2010,324.99692330022623,112.90512533605695,136.06158138177858,2010-03-01,188.93534191844765
209,3,1,2011,258.73158739061364,110.05200763492266,135.19953557593433,2011-03-01,123.5320518146793
210,3,1,2012,441.41657246941884,113.41366890466773,140.19098425286782,2012-03-01,301.22558821655105
211,3,1,2013,342.3192240414567,102.37682265117239,124.85249996696407,2013-03-01,217.46672407449265
212,3,1,2014,300.13931855206465,94.70711737854616,114.63392769066719,2014-03-01,185.50539086139747
213,3,1,2015,376.6145864696836,90.34226857880175,107.17456974001124,2015-03-01,269.4400167296724
214,3,1,2016,447.9460119386127,88.84089274741281,105.37340094943936,2016-03-01,342.5726109891733
215,3,1,2017,306.4366170319525,113.24442881400665,136.37786111408624,2017-03-01,170.05875591786625
216,3,1,2018,342.38177272077724,115.7954976931399,143.56027453078494,2018-03-01,198.8214981899923
217,3,1,2019,424.88972111831856,95.45490627975515,114.47199898846999,2019-03-01,310.4177221298486
218,3,1,2020,297.10638697396695,82.87322709942917,98.03189901035373,2020-03-01,199.07448796361322
219,3,1,2021,422.51348986294437,106.07689283810299,129.21217586865365,2021-03-01,293.3013139942907
220,3,1,2022,419.9363568705671,100.7441513902951,120.59349918861074,2022-03-01,299.3428576819564
221,3,2,2010,241.77323393519058,129.51892137082646,159.68238691593174,2010-03-01,82.09084701925883
222,3,2,2011,310.1869001620369,117.4678111207907,142.92473523288857,2011-03-01,167.26216492914835
223,3,2,2012,408.79601912160103,113.52697236346899,139.69167510098512,2012-03-01,269.10434402061594
224,3,2,2013,277.57799082282486,127.65145415953953,156.83711904040467,2013-03-01,120.74087178242019
225,3,2,2014,295.152652826685,97.0780782153791,117.06294705380118,2014-03-01,178.08970577288386
226,3,2,2015,424.30798609970964,123.87555419766761,154.82699150859995,2015-03-01,269.4809945911097
227,3,2,2016,276.6259797275456,85.40307745449248,104.92934592117322,2016-03-01,171.69663380637238
228,3,2,2017,298.96904833980005,134.30066869383305,167.14510508355357,2017-03-01,131.82394325624648
229,3,2,2018,217.83403259789043,148.48303059058722,187.70101658782116,2018-03-01,30.13301601006927
230,3,2,2019,135.1125220134137,105.62402891360463,128.13452398041684,2019-03-01,6.977998032996851
231,3,2,2020,394.70626954194336,110.99159937016762,132.34527636904244,2020-03-01,262.3609931729009
232,3,2,2021,177.60695195792542,95.19559399086195,116.02581709144096,2021-03-01,61.58113486648446
233,3,2,2022,403.9683110399347,106.98845538436099,131.56076019009996,2022-03-01,272.4075508498347
234,3,3,2010,193.16174088493253,126.23083800756193,157.63037305543583,2010-03-01,35.5313678294967
235,3,3,2011,325.75884136144634,104.70777040254438,125.26832106559793,2011-03-01,200.4905202958484
236,3,3,2012,296.6751935541495,97.4631327170048,118.71511975512223,2012-03-01,177.96007379902724
237,3,3,2013,169.33752366925845,110.72822963201406,135.8520540043279,2013-03-01,33.48546966493055
238,3,3,2014,419.76988902161816,107.09494937771944,131.95011770022955,2014-03-01,287.8197713213886
239,3,3,2015,384.5384535115698,121.93670271335448,151.68622864101812,2015-03-01,232.85222487055168
240,3,3,2016,273.5251007464108,109.61866240813887,134.30741556359442,2016-03-01,139.2176851828164
241,3,3,2017,337.4424980371771,99.98354829050434,122.3409964068258,2017-03-01,215.10150163035127
242,3,3,2018,231.47588854382397,123.87511873786761,152.7007998562016,2018-03-01,78.77508868762237
243,3,3,2019,234.09680430934665,136.71604624188947,173.81454935418574,2019-03-01,60.28225495516091
244,3,3,2020,257.2479239875953,125.85937530406258,155.45490160407067,2020-03-01,101.79302238352463
245,3,3,2021,342.52307117436874,110.88339505809455,133.8547082427367,2021-03-01,208.66836293163203
246,3,3,2022,348.66651365760595,84.77684898807219,105.36732125400985,2022-03-01,243.2991924035961
247,3,4,2010,286.4085803647475,117.63197683421738,152.70679613520502,2010-03-01,133.70178422954245
248,3,4,2011,458.1787636141846,101.18254048304063,128.706016916826,2011-03-01,329.4727466973586
249,3,4,2012,470.5688187695289,100.38576643509056,123.37570082027429,2012-03-01,347.1931179492546
250,3,4,2013,423.1525330929195,109.38815036133785,138.12432150722094,2013-03-01,285.02821158569856
251,3,4,2014,390.93625092219156,104.42441105598074,129.37304991267337,2014-03-01,261.5632010095182
252,3,4,2015,434.52908468299034,103.80848125938024,135.77553839766006,2015-03-01,298.7535462853303
253,3,4,2016,447.2825574553559,99.17366194484534,121.73047682744097,2016-03-01,325.55208062791496
254,3,4,2017,463.71569692759226,118.05331000313983,149.11113332642395,2017-03-01,314.6045636011683
255,3,4,2018,231.12820445400604,104.79342571559332,131.8493301745313,2018-03-01,99.27887427947473
256,3,4,2019,204.19135680521373,118.0515893288653,155.36556916671555,2019-03-01,48.825787638498184
257,3,4,2020,270.59386908794244,130.24024205553343,168.41580720494514,2020-03-01,102.1780618829973
258,3,4,2021,455.1501422863212,110.16940898206508,144.17617368015692,2021-03-01,310.9739686061643
259,3,4,2022,493.801624407443,85.41447550684785,108.06327876725895,2022-03-01,385.73834564018404
260,3,5,2010,298.4809330568356,143.9488755074279,178.79746318818417,2010-03-01,119.68346986865146
261,3,5,2011,330.1006009091086,94.17991957025978,115.2422935682155,2011-03-01,214.8583073408931
262,3,5,2012,337.19296207720953,116.03562430459424,143.8254556219594,2012-03-01,193.36750645525012
263,3,5,2013,435.77893606706516,124.9092822407788,153.89755610215144,2013-03-01,281.8813799649137
264,3,5,2014,425.7879717014011,114.25503394985635,142.8532858096437,2014-03-01,282.9346858917574
265,3,5,2015,370.71876595932014,104.4021092199762,127.25535830201257,2015-03-01,243.46340765730758
266,3,5,2016,375.00673190555096,123.29079605713035,153.4321222516353,2016-03-01,221.57460965391567
267,3,5,2017,337.99140267079486,114.89650775356024,140.87224296189555,2017-03-01,197.1191597088993
268,3,5,2018,379.642967748916,128.96080287470608,161.3687401184255,2018-03-01,218.27422763049051
269,3,5,2019,315.45839959520157,106.90635367525897,131.50109707316471,2019-03-01,183.95730252203685
270,3,5,2020,351.0556886553083,106.78571626184369,128.44642020108586,2020-03-01,222.60926845422244
271,3,5,2021,401.3290796430436,128.6854555327642,160.87638874188988,2021-03-01,240.45269090115372
272,3,5,2022,404.7631965249335,114.58141487224108,143.83927415709442,2022-03-01,260.92392236783905
273,3,6,2010,189.81645620761378,124.95827515639589,219.21830236643203,2010-03-01,-29.401846158818245
274,3,6,2011,270.39681805421577,120.8029377106391,176.11483294970546,2011-03-01,94.28198510451031
275,3,6,2012,131.9641210734652,119.51624657913037,205.66905754054068,2012-03-01,-73.70493646707547
276,3,6,2013,231.8247160260908,114.29783258829542,220.11016321068405,2013-03-01,11.714552815406762
277,3,6,2014,254.26667891298197,119.19948191906735,183.16470199027825,2014-03-01,71.10197692270373
278,3,6,2015,273.0961646149633,121.3616737248522,187.86695246812306,2015-03-01,85.22921214684024
279,3,6,2016,146.66073132998554,122.09410704785934,238.5947770923357,2016-03-01,-91.93404576235017
280,3,6,2017,209.17652158146166,122.61183742469703,221.90639798491674,2017-03-01,-12.72987640345508
281,3,6,2018,224.2050343449643,139.8396941664243,217.26006191906976,2018-03-01,6.944972425894548
282,3,6,2019,286.515188681192,121.50860847796609,201.30356459465852,2019-03-01,85.21162408653348
283,3,6,2020,255.82656686752551,132.749286527033,206.06953095653103,2020-03-01,49.75703591099449
284,3,6,2021,128.17838720124024,125.15762750235612,227.23787109295293,2021-03-01,-99.05948389171269
285,3,6,2022,170.48866612103677,141.40669228467524,244.42926682757331,2022-03-01,-73.94060070653654
286,3,7,2010,158.57394213256163,149.51704043978486,229.79511223392473,2010-03-01,-71.2211701013631
287,3,7,2011,257.305157806011,152.76651650049683,204.38899106672181,2011-03-01,52.91616673928917
288,3,7,2012,64.55785136715724,105.48216362962401,243.9709606368274,2012-03-01,-179.41310926967017
289,3,7,2013,101.91909737808582,112.93694058507528,245.6075086560791,2013-03-01,-143.68841127799328
290,3,7,2014,132.24466272951702,155.39187946382575,228.17167137267828,2014-03-01,-95.92700864316126
291,3,7,2015,114.90658987004582,140.14192485488283,228.37039043059076,2015-03-01,-113.46380056054494
292,3,7,2016,48.767418595307916,130.48025201892975,253.27974464513204,2016-03-01,-204.51232604982414
293,3,7,2017,161.4970405057398,146.08844491246387,223.49544574872976,2017-03-01,-61.998405242989975
294,3,7,2018,192.3743500899428,158.51348153974251,229.36215268419488,2018-03-01,-36.98780259425209
295,3,7,2019,157.15874804430283,151.1246184747418,236.4106965143475,2019-03-01,-79.25194847004468
296,3,7,2020,185.8213262895397,155.99864077507573,219.0987330682281,2020-03-01,-33.2774067786884
297,3,7,2021,40.60756980343125,140.46003879817238,243.76226427710748,2021-03-01,-203.15469447367622
298,3,7,2022,71.41297679153773,166.00852451049784,253.97808948390085,2022-03-01,-182.56511269236313
299,3,8,2010,251.2054264512173,127.04818806703068,215.34636908908328,2010-03-01,35.859057362134024
300,3,8,2011,166.95566995003645,125.40371270626261,210.2162889377115,2011-03-01,-43.26061898767506
301,3,8,2012,37.59751786850023,108.63738844532422,226.41153699116066,2012-03-01,-188.81401912266043
302,3,8,2013,60.12052697597673,107.38216575059326,239.11297844946793,2013-03-01,-178.9924514734912
303,3,8,2014,70.74693621980383,104.24406101649296,198.63400178100102,2014-03-01,-127.88706556119719
304,3,8,2015,159.6780547953712,108.36904545232696,218.59285140638355,2015-03-01,-58.91479661101235
305,3,8,2016,21.223696052159696,111.10252514126786,248.4623420855866,2016-03-01,-227.2386460334269
306,3,8,2017,68.87705321966929,111.39945385148181,226.1824585948286,2017-03-01,-157.3054053751593
307,3,8,2018,91.49108976300325,145.61613743383958,242.8566010097668,2018-03-01,-151.36551124676356
308,3,8,2019,93.30365605833668,117.86386900310835,234.52654377301567,2019-03-01,-141.222887714679
309,3,8,2020,154.97979538071155,129.57941468667795,215.3997781210193,2020-03-01,-60.419982740307745
310,3,8,2021,44.936090534046954,130.43837040411486,247.40930076923183,2021-03-01,-202.47321023518487
311,3,8,2022,37.15710046308847,135.08741732376726,232.0507226844273,2022-03-01,-194.89362222133883
312,4,1,2010,329.9412919044495,110.09372997971292,134.79130584264567,2010-04-01,195.14998606180382
313,4,1,2011,339.7434851192418,85.92696011055033,102.70572614753624,2011-04-01,237.03775897170559
314,4,1,2012,357.8223272445222,90.05352580383388,108.32465515352044,2012-04-01,249.4976720910018
315,4,1,2013,355.4742286762695,143.46194421231974,184.1934483807279,2013-04-01,171.2807802955416
316,4,1,2014,447.23174817881466,112.19567281116868,139.45528959000904,2014-04-01,307.7764585888056
317,4,1,2015,407.7355865120888,96.69471230449098,117.50154205917279,2015-04-01,290.234044452916
318,4,1,2016,420.1187186568748,86.42161255456796,104.09045477016682,2016-04-01,316.02826388670803
319,4,1,2017,305.33624004596015,104.77744284621748,125.67213914385492,2017-04-01,179.66410090210525
320,4,1,2018,270.55117763967223,98.85469295317681,118.16856298510146,2018-04-01,152.38261465457077
321,4,1,2019,350.50032347312185,88.85035167467576,105.16123079848,2019-04-01,245.33909267464185
322,4,1,2020,313.5867757363753,97.42946341744506,119.30889349773393,2020-04-01,194.27788223864133
323,4,1,2021,433.3522938258689,112.42111101604755,135.8751909814198,2021-04-01,297.4771028444491
324,4,1,2022,467.996108661251,103.00552540608165,124.80388709376312,2022-04-01,343.1922215674879
325,4,2,2010,367.29373675163504,111.66645238211578,136.51521427756853,2010-04-01,230.7785224740665
326,4,2,2011,321.8013242149353,108.96696129482923,131.20685407508367,2011-04-01,190.5944701398516
327,4,2,2012,331.9113467203012,97.77413222045922,118.27981242825284,2012-04-01,213.63153429204834
328,4,2,2013,335.482626761601,124.15761919134775,153.65216112954536,2013-04-01,181.83046563205565
329,4,2,2014,437.92600467072504,117.98188728826243,144.51541669410577,2014-04-01,293.41058797661924
330,4,2,2015,403.33687190074136,118.52329602447665,145.37638758380663,2015-04-01,257.96048431693475
331,4,2,2016,381.31236146105465,107.01442772617551,129.48199954224253,2016-04-01,251.83036191881212
332,4,2,2017,353.71695217173885,122.2033189420934,152.54793417723494,2017-04-01,201.16901799450392
333,4,2,2018,419.175688141332,117.00063123101737,141.58151504421977,2018-04-01,277.5941730971122
334,4,2,2019,278.6878927348843,111.89434561531111,133.80351735407712,2019-04-01,144.8843753808072
335,4,2,2020,396.89094255729157,107.00668364424489,128.85001252255338,2020-04-01,268.04093003473815
336,4,2,2021,205.32465505806016,93.34960900130937,110.89509777310606,2021-04-01,94.4295572849541
337,4,2,2022,353.92146485986405,113.87962401618364,140.64222149002833,2022-04-01,213.2792433698357
338,4,3,2010,386.312077803067,91.54238410947907,111.07820826235096,2010-04-01,275.233869540716
