,month,polygon_id,year,datetime,date,precipitation,radiation,temperature,fpar,PET,P-PET
448,3,5,2009,2009-03-01,03-09,267.1353099218011,14261107.605,27.48619806763288,85.33118625872248,127.3498195387461,139.785490383055
449,3,5,2010,2010-03-01,03-10,299.1430202926695,14070272.21375,28.500559398165628,89.0296357615894,178.79746318818417,120.34555710448535
450,3,5,2011,2011-03-01,03-11,329.16651605397465,13737402.70875,26.840155256266396,87.41682242990655,115.2422935682155,213.92422248575915
451,3,5,2012,2012-03-01,03-12,338.1760528938472,14525228.70125,27.12050872747751,87.99198717948718,143.8254556219594,194.3505972718878
452,3,5,2013,2013-03-01,03-13,433.29889068439604,14092616.93125,29.75760734673619,87.89895424836601,153.89755610215144,279.4013345822446
453,3,5,2014,2014-03-01,03-14,427.30194291383026,13411462.4025,26.750041666666696,87.23974827446203,142.8532858096437,284.44865710418657
454,3,5,2015,2015-03-01,03-15,370.52751370951535,13828356.2775,27.255347448425653,85.46818181818182,127.25535830201257,243.2721554075028
455,3,5,2016,2016-03-01,03-16,374.3395387047529,13638171.795,29.024418463239385,86.5850718590635,153.4321222516353,220.9074164531176
456,3,5,2017,2017-03-01,03-17,338.7643818438053,15287734.39875,27.996863095238126,86.29916897506925,140.87224296189555,197.89213888190977
457,3,5,2018,2018-03-01,03-18,379.6393463179469,14525798.87375,28.680781774920458,86.98691019786911,161.3687401184255,218.27060619952138
458,3,5,2019,2019-03-01,03-19,314.54053019091486,14652888.745,28.47819892473121,87.4949012109624,131.50109707316471,183.03943311775015
459,3,5,2020,2020-03-01,03-20,354.60085635095834,12985191.40625,28.86404020752273,84.35100401606425,128.44642020108586,226.15443614987248
460,3,5,2021,2021-03-01,03-21,399.35144571438434,14718196.3125,27.732123463652677,89.19225814007964,160.87638874188988,238.47505697249446
461,3,5,2022,2022-03-01,03-22,404.5708934220672,15193728.03375,27.88464547357408,87.83586762075134,143.83927415709442,260.7316192649728
462,3,6,2001,2001-03-01,03-01,239.44532376772318,15879959.867628206,30.750787444956508,65.90578002244669,223.5911161475547,15.854207620168495
463,3,6,2002,2002-03-01,03-02,135.8002027372519,17203409.113141026,31.40484547329454,65.89059233449477,221.76347409765933,-85.96327136040742
464,3,6,2003,2003-03-01,03-03,209.19241962364086,15824468.875641026,29.644400474915564,62.05757235528942,201.28442962315103,7.907990000489832
465,3,6,2004,2004-03-01,03-04,211.2563193513797,15726958.69775641,29.54706740280656,65.07970756062767,229.055660590453,-17.7993412390733
466,3,6,2005,2005-03-01,03-05,264.2625455133426,14277163.430128206,29.226386340468938,62.623698959167335,196.64417797853582,67.6183675348068
467,3,6,2006,2006-03-01,03-06,261.707515418071,14252542.50224359,29.67057931417171,66.66514406184118,213.64658670984014,48.060928708230875
468,3,6,2007,2007-03-01,03-07,90.5891458966029,19753879.871794872,30.814556249566607,66.44644845246047,240.2936103927298,-149.7044644961269
469,3,6,2008,2008-03-01,03-08,241.70142150933927,15366157.338461539,29.702462993661655,64.28695208970439,189.0298561598257,52.67156534951357
470,3,6,2009,2009-03-01,03-09,165.00703313289546,16634845.950961538,30.580318769432203,64.30871358597577,219.28347588615094,-54.27644275325548
471,3,6,2010,2010-03-01,03-10,189.86778950186877,16371285.550320514,30.544103591778622,62.346601174345075,219.21830236643203,-29.350512864563257
472,3,6,2011,2011-03-01,03-11,270.0856654990942,14765358.73621795,29.272475745438392,62.7950658816933,176.11483294970546,93.97083254938875
473,3,6,2012,2012-03-01,03-12,131.9974790831407,18218719.963141024,30.884129995325218,66.36176142697882,205.66905754054068,-73.67157845739999
474,3,6,2013,2013-03-01,03-13,231.7344293696758,16522370.308333334,31.136783771926197,65.16561255563364,220.11016321068405,11.624266158991759
475,3,6,2014,2014-03-01,03-14,254.11961806768025,15601911.96923077,30.2402165750916,60.88577291381669,183.16470199027825,70.954916077402
476,3,6,2015,2015-03-01,03-15,273.1441128244767,15673334.722435897,30.5475078235693,65.8227659085688,187.86695246812306,85.27716035635362
477,3,6,2016,2016-03-01,03-16,146.7885935480014,17183033.774358973,31.954998266050218,66.55615212527965,238.5947770923357,-91.80618354433432
478,3,6,2017,2017-03-01,03-17,208.99418133573656,17303314.208653845,30.927166711991738,65.79362024725916,221.90639798491674,-12.91221664918018
479,3,6,2018,2018-03-01,03-18,224.12526423335075,16583408.481410256,29.91496949981815,68.7708480565371,217.26006191906976,6.865202314280992
480,3,6,2019,2019-03-01,03-19,286.56130991364137,15834312.561538462,30.901816273932283,64.89058567833447,201.30356459465852,85.25774531898284
481,3,6,2020,2020-03-01,03-20,255.96873536048793,14073249.309935898,29.6835231069978,69.78763636363637,206.06953095653103,49.8992044039569
482,3,6,2021,2021-03-01,03-21,128.26766667014513,18688141.9724359,30.465777920726026,67.61372812920592,227.23787109295293,-98.9702044228078
483,3,6,2022,2022-03-01,03-22,170.53159522009202,18142385.543910258,29.697482034596486,68.29475516621743,244.42926682757331,-73.8976716074813
484,3,7,2001,2001-03-01,03-01,146.87865282688767,17501163.71891026,29.781032875377598,72.34480519480519,218.79968584426422,-71.92103301737654
